description,effective_domain_size,goshv,intersection_size,intersections,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size,source_order,group_id
"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",20972,24907,459,"[[], ['IMP'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IMP'], ['IMP'], [], [], ['IMP', 'ISS', 'IEA'], [], ['TAS', 'IEA'], [], [], ['IDA', 'TAS'], ['EXP', 'IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IGI', 'ISS', 'IEA'], [], [], [], ['IDA', 'IMP'], [], [], ['IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['ISS', 'IBA'], ['IDA', 'IMP', 'IBA'], [], ['IMP'], ['IEA'], ['IBA', 'TAS'], ['IEA'], ['IEA'], [], [], ['IBA', 'TAS', 'IEA'], [], ['IEA'], [], ['IMP', 'ISS', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], [], ['IEA'], [], [], ['TAS', 'IEA'], [], [], [], ['IDA', 'IPI', 'IBA', 'TAS', 'NAS', 'IEA'], [], [], ['IEA'], ['IDA', 'IBA', 'IEA'], [], [], [], [], [], ['IDA', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], [], [], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['NAS'], [], ['IMP', 'IBA', 'IEA'], [], [], [], [], [], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], [], ['NAS'], [], [], [], [], [], [], ['IMP', 'IEA'], [], [], [], [], [], ['IBA', 'IEA'], [], ['IDA', 'IGI', 'IBA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], [], ['IBA', 'NAS', 'IEA'], [], [], ['IDA'], ['ISS', 'TAS', 'IEA'], ['IBA', 'TAS'], [], ['IBA', 'TAS', 'IEA'], [], [], ['IDA'], [], [], ['IDA', 'IMP', 'IBA'], ['IBA', 'IEA'], [], ['IDA', 'IBA', 'IEA'], ['IMP', 'IBA', 'NAS'], ['IDA', 'IMP', 'IBA', 'IC', 'IEA'], [], [], ['ISS', 'IBA', 'TAS', 'NAS', 'IEA'], [], [], ['IBA', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], [], [], ['IDA', 'IPI', 'IMP', 'IGI', 'IBA', 'NAS', 'IEA'], ['IMP', 'TAS'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], [], [], [], ['NAS', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'IEA'], [], ['IEA'], [], ['IDA', 'IMP', 'IBA'], [], [], ['IBA', 'TAS', 'IEA'], [], ['ISS', 'IBA', 'IEA'], [], [], ['IDA', 'IMP', 'TAS'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], [], ['ISS', 'IBA', 'TAS', 'IEA'], [], ['TAS'], [], [], ['IMP'], ['IMP'], [], ['IMP', 'ISO', 'IEA'], ['TAS'], ['IEA'], [], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP'], [], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], [], [], [], [], [], [], [], ['IBA', 'IEA'], [], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'HMP', 'ISS', 'IBA', 'IEA'], ['IBA'], ['IBA'], ['IDA', 'IBA', 'IEA'], [], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA'], [], ['IBA'], [], ['IEA'], ['IBA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], [], ['EXP', 'IDA', 'IBA', 'TAS'], ['IMP'], ['TAS'], [], ['IMP', 'ISS', 'IBA', 'IEA'], [], [], [], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], [], ['IEA'], ['IDA', 'IBA', 'IEA'], [], [], ['IBA', 'IEA'], [], [], ['IDA', 'ISS', 'IBA', 'IEA'], [], [], [], [], [], ['IDA', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS', 'IEA'], [], ['IEA'], ['IEA'], ['TAS'], [], [], [], ['IEA'], ['ISS', 'IBA'], ['IDA', 'IMP', 'IBA'], [], [], [], [], [], ['IBA'], [], [], ['ISS', 'IEA'], [], ['IMP'], [], [], [], [], ['IEA'], ['IMP'], [], [], ['IMP', 'IBA'], ['ISS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], [], ['IBA', 'TAS'], [], ['IDA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IBA', 'IEA'], [], [], ['IBA'], [], ['IDA', 'ISS'], [], [], [], [], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], [], [], ['IMP', 'ISS', 'IBA', 'TAS', 'IEA'], [], ['IC'], [], [], [], ['NAS'], ['IEA'], [], [], ['IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], [], [], ['IEA'], ['IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'ISS', 'IBA'], [], [], [], ['IDA', 'IMP', 'TAS', 'IEA'], [], ['IBA', 'IEA'], [], ['IMP', 'IBA', 'NAS', 'IEA'], ['IMP', 'IGI', 'IBA', 'IEA'], [], [], ['IMP', 'IBA', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISS', 'IEA'], [], ['ISS'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA'], ['TAS'], ['IEA'], ['TAS'], [], ['NAS', 'IEA'], ['TAS'], [], ['IBA', 'IEA'], ['EXP', 'ISS', 'IBA'], ['NAS', 'IEA'], ['IDA'], ['IBA', 'IEA'], [], [], [], [], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], [], [], ['ISS', 'IEA'], ['IBA'], [], [], ['IDA', 'IBA', 'IEA'], [], ['IMP'], ['IDA', 'IBA', 'IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IDA'], [], [], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IC', 'IEA'], [], [], ['IEA'], ['IBA', 'IEA'], [], [], [], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], [], ['IBA', 'IEA'], [], ['IBA'], ['IMP', 'TAS'], [], ['IDA', 'TAS', 'IEA'], [], [], [], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], [], ['IBA'], ['IMP', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], [], [], [], ['IDA', 'IMP', 'ISS', 'TAS', 'NAS', 'IEA'], [], ['IBA', 'IEA'], ['IEA'], [], ['IBA', 'IEA'], [], [], ['TAS', 'NAS'], ['IMP', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IBA', 'TAS', 'IEA'], [], ['IEA'], ['IMP', 'IBA'], ['IBA', 'NAS'], [], ['NAS'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IBA'], [], ['IDA', 'IMP', 'TAS'], ['IDA', 'IBA', 'TAS', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], [], [], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS'], ['IMP', 'IGI', 'IBA'], [], ['IDA', 'IBA', 'IEA'], [], ['ISS'], ['IDA'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA'], ['TAS', 'IEA'], [], ['IBA', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], [], ['IMP', 'TAS', 'IEA'], [], ['IBA', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'TAS', 'IEA'], [], ['IBA', 'IEA'], [], ['IDA'], ['IDA', 'IPI', 'IMP', 'IGI', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP'], ['IEA'], ['IDA', 'NAS'], [], [], ['IEA'], [], ['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IC', 'IEA'], [], [], [], [], [], [], [], [], [], [], ['IDA', 'IBA', 'TAS', 'IEA'], [], ['IEA'], ['ISS', 'IBA'], ['IMP', 'IGI', 'IEA'], [], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP'], [], [], ['IGI'], ['IDA', 'TAS'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA'], [], [], [], [], ['ISS', 'IBA', 'IEA'], ['IEA'], [], [], [], [], ['TAS', 'IEA'], [], [], ['IDA', 'IMP', 'IGI', 'IBA', 'NAS', 'IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA'], [], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], [], [], ['TAS', 'IEA'], [], ['ISS', 'IBA', 'IEA'], [], [], ['IEA'], [], ['IBA'], ['IDA', 'ISS', 'IBA'], ['IDA', 'IGI', 'IBA'], [], [], ['IDA'], [], [], [], [], [], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], [], ['ISS', 'IEA'], ['IEA'], [], [], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], [], ['IDA', 'IEA'], [], [], ['IEA'], ['IDA', 'IMP'], [], [], [], [], ['IDA', 'IMP', 'IEP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IBA'], [], ['TAS', 'IEA'], ['IMP'], ['IDA', 'IBA', 'IEA'], ['NAS'], [], ['TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], [], [], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], [], [], ['IDA', 'IBA'], [], ['IDA', 'IMP'], [], [], [], [], ['IBA', 'IEA'], [], [], [], ['IDA', 'ISS', 'IBA'], [], ['IMP', 'TAS'], ['NAS'], ['ISS', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IBA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], [], [], [], ['IEA'], [], [], ['IDA', 'IGI', 'IBA', 'IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IC', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA'], [], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS', 'IEA'], ['TAS'], [], [], ['ISS', 'IBA', 'IEA'], [], ['IBA', 'IEA'], ['IBA', 'IEA'], [], ['IBA', 'TAS', 'IEA'], [], [], ['IDA', 'ISS'], ['IMP', 'IBA', 'NAS', 'IEA'], [], [], ['IMP', 'IEA'], ['IMP'], [], ['IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], [], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], [], [], ['IEA'], [], ['IMP', 'ISS', 'TAS', 'IEA'], [], [], [], [], ['IBA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IBA'], [], ['IMP', 'IBA', 'IEA'], ['IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'NAS', 'IEA'], ['NAS'], [], [], [], [], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['TAS', 'IEA'], [], ['IDA', 'IMP', 'IEA'], [], ['IDA', 'TAS', 'IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], [], ['TAS'], [], ['IMP', 'IBA', 'TAS', 'IEA'], ['TAS'], ['IDA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IC'], [], ['IEA'], ['IMP', 'IBA'], [], [], [], ['IDA', 'IBA', 'IEA'], [], ['IEA'], [], [], ['IMP', 'IEA'], ['IBA', 'IEA'], [], [], ['IDA'], ['IMP', 'IGI', 'IBA', 'IC'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], [], [], ['IMP'], [], ['IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['NAS'], [], ['IDA'], ['IBA', 'NAS', 'IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], [], [], [], ['IMP', 'IBA', 'NAS'], [], [], ['IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], [], [], ['IDA', 'ISS', 'IEA'], [], [], ['IMP', 'ISS', 'IBA', 'IEA'], [], ['IDA', 'IGI', 'IBA', 'TAS'], [], [], ['IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'NAS', 'IEA'], [], [], [], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], [], ['IBA'], ['IEA'], ['IDA', 'IMP', 'TAS'], [], [], [], [], ['IBA'], ['IMP'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['ISS', 'IBA'], [], [], ['IDA', 'IMP', 'IBA', 'IEA'], ['ISS'], ['IDA'], [], [], [], [], ['IBA'], [], ['ISS', 'IEA'], [], ['IDA', 'IBA', 'IEA'], [], ['IBA'], [], [], ['ISS'], [], [], ['IMP', 'IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IMP', 'IBA'], [], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], [], [], [], ['IMP', 'ISS', 'IBA', 'IEA'], [], ['IDA', 'IMP', 'IBA', 'NAS'], [], [], ['ISS'], [], [], ['IBA', 'IEA'], ['IDA'], ['IMP'], ['IGI'], ['IEA'], ['IMP', 'IEA'], [], [], ['IBA', 'IEA'], ['IDA', 'IMP'], [], [], [], ['IDA'], ['IDA'], [], [], ['IDA', 'IMP', 'IGI', 'HMP', 'ISS', 'IBA', 'IEA'], [], ['IEA'], [], ['IEA'], ['IDA', 'IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], [], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], [], [], [], [], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['ISS'], [], [], ['IBA', 'IEA'], ['HMP', 'TAS'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'TAS'], ['ISS'], [], [], [], [], [], ['IDA', 'ISS', 'IEA'], [], [], ['IDA'], [], [], [], [], ['IEA'], [], [], [], ['IMP', 'IBA'], ['ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], [], ['IBA', 'IEA'], ['IMP'], ['ISS'], ['IBA', 'TAS', 'IEA'], ['IBA', 'TAS'], [], [], [], [], ['IMP', 'IEA'], [], [], ['IBA'], [], ['IBA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], [], [], [], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA'], ['IBA'], ['IMP', 'IEA'], [], [], ['IDA'], ['IBA', 'IEA'], [], ['IEA'], [], [], [], [], ['ISS', 'TAS'], ['IDA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['ISS'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'IC', 'IEA'], [], [], ['IBA', 'IEA'], ['IBA', 'IEA'], ['NAS'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA']]",biological regulation,GO:0065007,3.246349224729626e-05,['GO:0008150'],0.713841368584759,query_1,643,0.03584817244611059,True,GO:BP,12804,14784,1
