term,perturbagen,cell_line,time,dose,n_up,n_down,k_downNdisUP,k_upNdisDOWN,p_rev_up,p_rev_down,or_rev_up,or_rev_down,reversal_score,mimic_score,net_score,p_combined,directional,fdr,z_vs_null,emp_p,library
CREBBP,crebbp,,,,241,248,5,0,0.0037317562217727713,1.0,5.383303938859495,0.0,2.4280867344316643,1.4513440372332629,0.9767426971984015,0.02459554371110548,True,0.08489534690217336,3.7454572410039075,0.006997667444185272,crispr_ko
CREG1,creg1,,,,244,247,6,1,0.000549374010628167,0.5792308119191615,6.706614596045887,1.1784979423868314,3.4972802338050037,0.7915181750927293,2.7057620587122746,0.002880726238467403,True,0.02161596926552986,5.87324057312205,0.000999666777740753,crispr_ko
CREM,crem,,,,244,246,10,1,5.129156090579451e-08,0.5792308119191615,12.943502824858758,1.1784979423868314,7.52710242837421,3.0693157967439464,4.457786631630263,5.446312242515612e-07,True,0.00011349099199461342,13.892919426416357,0.0003332222592469177,crispr_ko
CRH,crh,,,,246,243,4,2,0.018946713211717613,0.21209354498352753,4.258949325894933,2.422792173453199,2.395938667493681,1.234253716856097,1.161684950637584,0.02618781321108686,True,0.08719246473981179,3.6814799337807047,0.007664111962679107,crispr_ko
CRHBP,crhbp,,,,246,247,3,3,0.08621619409357921,0.053739796671393524,3.042534337616305,3.77119341563786,2.334115133533488,1.7049483267868892,0.6291668067465988,0.02953458713097794,True,0.0881554199025577,3.55844599729471,0.012662445851382872,crispr_ko
CRHR1,crhr1,,,,247,245,0,2,1.0,0.2133818700187406,0.0,2.4126398946675445,0.6708424831557145,1.0644111524475552,-0.39356866929184076,0.5429868489179903,True,0.6455400220256764,0.2483961098645382,0.34221926024658444,crispr_ko
CRIM1,crim1,,,,248,247,3,0,0.08621619409357921,1.0,3.042534337616305,0.0,1.0644111524475552,1.2654103448472285,-0.20099919239967323,0.297523227313569,True,0.4268348639576993,1.0316302532201778,0.1522825724758414,crispr_ko
CRIP2,crip2,,,,245,247,3,2,0.08621619409357921,0.21080611613546152,3.042534337616305,2.433028010088942,1.7405279455021656,1.2261087494108105,0.5144191960913551,0.09101470088104836,True,0.18915440556449553,2.3771584889136808,0.03365544818393869,crispr_ko
CRISPLD1,crispld1,,,,245,243,5,1,0.003420039832682575,0.5807407491969634,5.4993997599039615,1.1735399590163935,2.7019865352395462,1.7540224965090196,0.9479640387305266,0.014343136215207278,True,0.06161206499174737,4.290540456690378,0.00433188937020993,crispr_ko
CRKL,crkl,,,,246,246,6,0,0.000537698425188482,1.0,6.735294117647059,0.0,3.269461235482996,0.41998490605219074,2.8494763294308054,0.004585606540045954,True,0.028520502728782236,5.419861958630348,0.0016661112962345886,crispr_ko
CRLF2,crlf2,,,,247,246,6,1,0.000537698425188482,0.5837448770356795,6.735294117647059,1.163744918699187,3.50323815327482,0.857560624040814,2.645677529234006,0.0028457824829558193,True,0.02161596926552986,5.8850973247291325,0.000999666777740753,crispr_ko
CROT,crot,,,,246,246,6,1,0.000537698425188482,0.582245431663141,6.735294117647059,1.1686224489795918,3.5043551457666555,1.454794976854464,2.0495601689121914,0.0028392778324817874,True,0.02161596926552986,5.887320232002345,0.000999666777740753,crispr_ko
CRP,crp,,,,244,244,2,2,0.2768590616991645,0.2095196047577794,1.9917355371900827,2.443348440415889,1.236516591145267,0.7948896014002257,0.4416269897450412,0.2231651845700178,True,0.34157050579213477,1.374134284569513,0.09930023325558147,crispr_ko
CRTAM,crtam,,,,249,245,0,5,1.0,0.001590481897611282,0.0,6.70594262295082,2.7984712695382394,3.2416036868125873,-0.4431324172743478,0.011839099093206611,True,0.05347087042789676,4.482553043340909,0.00433188937020993,crispr_ko
CRTC3,crtc3,,,,248,242,6,3,0.0004929217604364867,0.05481026166252702,6.852442671984048,3.739591836734694,4.568360133749178,0.684135786015223,3.884224347733955,0.00031121181405578446,True,0.005963367554627752,8.004777998109885,0.0003332222592469177,crispr_ko
CRYBB1,crybb1,,,,243,247,3,1,0.08621619409357921,0.5777156020537463,3.042534337616305,1.1834969008264462,1.302697055990873,2.3933086017180822,-1.0906115457272092,0.1992123852139785,True,0.3361598582797806,1.5058388732083754,0.07497500833055648,crispr_ko
CRYZ,cryz,,,,247,245,2,2,0.278441351929783,0.2133818700187406,1.9833225037903401,2.4126398946675445,1.2261087494108105,0.18408807510950112,1.0420206743013094,0.2271540629644478,True,0.34157050579213477,1.353421820287903,0.11629456847717427,crispr_ko
CS,cs,,,,247,245,8,0,6.882086044384395e-06,1.0,9.665611814345992,0.0,5.16227990184474,0.23601769948676335,4.926262202357977,8.868661258130267e-05,True,0.002220327525561548,9.186727368275239,0.0003332222592469177,crispr_ko
CSAD,csad,,,,244,247,6,0,0.000549374010628167,1.0,6.706614596045887,0.0,3.2601318897056832,1.986599480382956,1.2735324093227272,0.004673376976485293,True,0.028622374619790066,5.401295790339793,0.001999333555481506,crispr_ko
CSDC2,csdc2,,,,246,246,4,3,0.01972657432820157,0.053739796671393524,4.2047750229568415,3.77119341563786,2.974652307872822,1.7419544787956862,1.232697829077136,0.008321154835686793,True,0.04019449397923963,4.833167854432922,0.0036654448517160947,crispr_ko
CSF1,csf1,,,,248,245,7,0,6.528398381997636e-05,1.0,8.165775401069519,0.0,4.185193351523771,3.0127024006595327,1.1724909508642383,0.0006944103172860723,True,0.008214538879827133,7.2422444687548975,0.0003332222592469177,crispr_ko
CSF1R,csf1r,,,,240,249,1,0,0.6575036544454707,1.0,0.946236559139785,0.0,0.18210182899623997,0.5677851472727209,-0.38568331827648095,0.9331981959038742,False,0.9459021775672874,-0.7242381403984487,0.8530489836721094,crispr_ko
CSF2,csf2,,,,243,248,2,2,0.2831876279456489,0.20823403226312903,1.9584937954642705,2.4537545174675413,1.2293740153380752,4.875961575508606,-3.646587560170531,0.22589596127585762,True,0.34157050579213477,1.359919969050535,0.10829723425524825,crispr_ko
CSF2RA,csf2ra,,,,245,247,7,0,6.872907669448868e-05,1.0,8.095959595959595,0.0,4.162859490358103,3.73343298052731,0.42942650983079256,0.000727520521447266,True,0.00822524285853178,7.1977982412404184,0.0003332222592469177,crispr_ko
CSF2RB,csf2rb,,,,243,247,3,2,0.08621619409357921,0.20823403226312903,3.042534337616305,2.4537545174675413,1.7458594435254504,1.231073001956712,0.5147864415687384,0.09012461082338842,True,0.18915440556449553,2.387768610127301,0.032322559146951015,crispr_ko
CSF3,csf3,,,,246,246,4,2,0.01972657432820157,0.21209354498352753,4.2047750229568415,2.422792173453199,2.378420875718202,1.7049483267868892,0.6734725489313129,0.027096961697943792,True,0.08719246473981179,3.6466180819482474,0.008330556481172943,crispr_ko
CSF3R,csf3r,,,,239,245,7,3,6.528398381997636e-05,0.05007556188308787,8.165775401069519,3.8860169491525425,5.485567520440724,1.274019209616149,4.2115483108245755,4.456149486261388e-05,True,0.001968258569694437,9.83009641862195,0.0003332222592469177,crispr_ko
CSGALNACT1,csgalnact1,,,,247,247,1,4,0.6545034270279639,0.010313368122594245,0.9541380029184907,5.20164609053498,2.1706875554924574,9.871641707490783,-7.700954151998325,0.04048860988512523,True,0.1135162101781994,3.2332116250618506,0.01432855714761746,crispr_ko
CSK,csk,,,,240,249,3,0,0.08783479892453563,1.0,3.017139090309822,0.0,1.056333388573052,1.4481365254907863,-0.3918031369177344,0.30147516197031027,True,0.43025425634974185,1.0155548362418403,0.15661446184605132,crispr_ko
CSMD1,csmd1,,,,246,247,4,1,0.019990915721918367,0.582245431663141,4.187014174668495,1.1686224489795918,1.9340612220251014,3.50323815327482,-1.5691769312497186,0.06347480807823426,True,0.15367927038777102,2.762305686532325,0.021992669110296566,crispr_ko
CSNK1A1,csnk1a1,,,,243,246,9,2,6.465163716070813e-07,0.20823403226312903,11.22458146182115,2.4537545174675413,6.87086876416838,2.180767284101647,4.690101480066733,2.2645235940114162e-06,True,0.0002511212121699468,12.586960258604009,0.0003332222592469177,crispr_ko
CSNK1A1L,csnk1a1l,,,,241,245,1,0,0.6514775806219191,1.0,0.9621689785624212,0.0,0.18610052512364508,1.7652786870854533,-1.5791781619618082,0.9306437338014333,False,0.9459021775672874,-0.7162804049884554,0.7770743085638121,crispr_ko
CSNK1D,csnk1d,,,,249,243,0,2,1.0,0.2159611241611352,0.0,2.392581951155805,0.6656244205242481,1.056333388573052,-0.39070896804880384,0.5469554243777884,True,0.6464244153870824,0.23801173444541135,0.3525491502832389,crispr_ko
CSNK1E,csnk1e,,,,237,245,1,4,0.6514775806219191,0.008949187402838328,0.9621689785624212,5.430812490750333,2.2343169224876225,3.355448727808355,-1.1211318053207324,0.035824827167606425,True,0.10549095999862412,3.3598393183698376,0.013662112629123625,crispr_ko
CSNK1G1,csnk1g1,,,,245,245,4,2,0.01946443015906197,0.21080611613546152,4.22268326417704,2.433028010088942,2.386875099225835,1.274019209616149,1.112855889609686,0.026654453463155325,True,0.08719246473981179,3.6634426846755233,0.007664111962679107,crispr_ko
CSNK1G2,csnk1g2,,,,245,246,1,0,0.6529937194772887,1.0,0.9581371009942439,0.0,0.18509099576853102,1.824970247341029,-1.639879251572498,0.9312916551060747,False,0.9459021775672874,-0.7182894517478629,0.8060646451182939,crispr_ko
CSNK1G3,csnk1g3,,,,248,247,2,1,0.28160566201117104,0.5852391029747436,1.966702470461869,1.158906882591093,0.7830252814688586,0.6708424831557145,0.11218279831314415,0.4619501156184652,True,0.5754780024749325,0.47164913987359014,0.2809063645451516,crispr_ko
CSNK2A1,csnk2a1,,,,247,247,6,3,0.000549374010628167,0.05427372816994433,6.706614596045887,3.755327868852459,4.525542234552912,0.233776917791824,4.291765316761088,0.00034051859546873974,True,0.006079641632928687,7.9195668438337625,0.0003332222592469177,crispr_ko
CSNK2A2,csnk2a2,,,,247,245,3,3,0.08461079867902582,0.05427372816994433,3.0683493410766136,3.755327868852459,2.337984550278353,0.18408807510950112,2.153896475168852,0.029313527190260875,True,0.0881554199025577,3.5661464560606566,0.011996001332889037,crispr_ko
CSNK2B,csnk2b,,,,245,250,2,3,0.28635104844795994,0.05320847236940902,1.9422750424448216,3.7871900826446283,1.8171204320346899,0.4165666693388792,1.4005537626958107,0.07898612265675489,True,0.17773938862037894,2.529583860284632,0.025658113962012664,crispr_ko
CSPG4,cspg4,,,,245,247,2,4,0.28160566201117104,0.01003032905281789,1.966702470461869,5.245957933896123,2.5490434368181774,2.976168651018453,-0.4271252142002755,0.019403259857352466,True,0.0752453797444353,3.986171064457607,0.005331556147950683,crispr_ko
CSRP2,csrp2,,,,245,244,7,1,6.361535816924515e-05,0.5807407491969634,8.20112517580872,1.1735399590163935,4.432455722785663,1.7513495392754863,2.681106183510177,0.00041399874226593335,True,0.006230427569745265,7.734317000564552,0.0003332222592469177,crispr_ko
CST3,cst3,,,,243,246,2,1,0.28002356105637266,0.5777156020537463,1.9749784296807593,1.1834969008264462,0.7910913293215197,0.4230335553655201,0.3680577739559996,0.4564541991201424,True,0.5754780024749325,0.48770124100123335,0.25324891702765745,crispr_ko
CST6,cst6,,,,245,245,4,2,0.01946443015906197,0.21080611613546152,4.22268326417704,2.433028010088942,2.386875099225835,1.7486909984857348,0.6381841007401001,0.026654453463155325,True,0.08719246473981179,3.6634426846755233,0.007664111962679107,crispr_ko
CST7,cst7,,,,240,246,4,0,0.01972657432820157,1.0,4.2047750229568415,0.0,1.7049483267868892,1.2412576962040338,0.4636906305828554,0.09716893497416734,True,0.19024962024243433,2.3063521103583904,0.03865378207264245,crispr_ko
CT45A6,ct45a6,,,,243,246,0,5,1.0,0.0014275787539872488,0.0,6.879501800720288,2.8453999240777956,4.207735096664586,-1.3623351725867905,0.010780754185572155,True,0.05016900965643042,4.5759449401178,0.00433188937020993,crispr_ko
CTF1,ctf1,,,,247,244,5,4,0.0034808161990678367,0.010313368122594245,5.475791990436342,5.20164609053498,4.444918388968267,0.7875069615429974,3.6574114274252696,0.00040331749925295434,True,0.006230427569745265,7.759118735136113,0.0003332222592469177,crispr_ko
CTGF,ctgf,,,,245,246,0,4,1.0,0.01003032905281789,0.0,5.245957933896123,1.9986848193745002,0.555266266255096,1.4434185531194041,0.05619132636354155,True,0.1517456958584345,2.8909119803249435,0.01599466844385205,crispr_ko
CTH,cth,,,,247,244,1,2,0.6499549837701145,0.2133818700187406,0.9662340403081143,2.4126398946675445,0.8579592049394003,1.9363156558407622,-1.078356450901362,0.41267129767695776,True,0.5568985299552306,0.6207738338268226,0.19693435521492836,crispr_ko
CTHRC1,cthrc1,,,,240,247,1,3,0.6545034270279639,0.050591136936177485,0.9541380029184907,3.869198312236287,1.480013635678006,3.560150548077445,-2.080136912399439,0.14595329165287316,True,0.27977512177078884,1.8587135053377444,0.042652449183605466,crispr_ko
CTLA4,ctla4,,,,244,245,2,6,0.278441351929783,0.0001728318444388027,1.9833225037903401,8.561157796451914,4.317642501550358,2.6943366080720743,1.6233058934782836,0.0005265551440779075,True,0.0069654959668377005,7.505829211783138,0.0003332222592469177,crispr_ko
CTNNB1,ctnnb1,,,,247,249,2,3,0.28476943222922063,0.05427372816994433,1.9503515874707011,3.755327868852459,1.810916975495661,2.435590249858199,-0.6246732743625378,0.07990168959672002,True,0.1783501525388029,2.517238469639252,0.026324558480506497,crispr_ko
CTNNBIP1,ctnnbip1,,,,244,246,1,4,0.6529937194772887,0.009890738943639576,0.9581371009942439,5.2683908045977015,2.189862256531638,2.4583189085853108,-0.26845665205367286,0.03902502623111962,True,0.11309143920098749,3.2713708631169167,0.013995334888370544,crispr_ko
CTNS,ctns,,,,245,247,0,2,1.0,0.21080611613546152,0.0,2.433028010088942,0.6761167930546105,2.6844829555508696,-2.008366162496259,0.538992545245002,True,0.6455400220256764,0.25889242198940077,0.31789403532155946,crispr_ko
CTPS1,ctps1,,,,244,241,7,1,5.881820910357857e-05,0.5792308119191615,8.308987308987309,1.1784979423868314,4.467636547122323,1.478616370858974,2.9890201762633493,0.0003845442642605743,True,0.006230427569745265,7.804329745383516,0.0003332222592469177,crispr_ko
CTRC,ctrc,,,,246,245,3,2,0.08461079867902582,0.21209354498352753,3.0683493410766136,2.422792173453199,1.7460467543624374,1.9409660262736526,-0.19491927191121516,0.09009348837482663,True,0.18915440556449553,2.3881413741565427,0.032322559146951015,crispr_ko
CTRL,ctrl,,,,244,247,1,1,0.6545034270279639,0.5792308119191615,0.9541380029184907,1.1784979423868314,0.42123641920882154,1.8231516021481338,-1.4019151829393122,0.7468183321429016,True,0.8077100203612863,-0.2483405638742184,0.514495168277241,crispr_ko
CTSA,ctsa,,,,241,248,1,2,0.6560067298582566,0.20566579022415815,0.9501712862036749,2.4748279119989203,0.8699296466740342,1.73429270007758,-0.8643630534035459,0.4051709246808796,True,0.5568985299552306,0.6445960011108305,0.16427857380873043,crispr_ko
CTSB,ctsb,,,,245,246,2,1,0.28002356105637266,0.5807407491969634,1.9749784296807593,1.1735399590163935,0.7888231252649652,4.548538535721391,-3.759715410456426,0.45799504712578654,True,0.5754780024749325,0.4831873276747793,0.2615794735088304,crispr_ko
CTSC,ctsc,,,,246,247,9,0,6.689489794935282e-07,1.0,11.17619951206289,0.0,6.174607004458473,0.6708424831557145,5.503764521302758,1.0179769923624811e-05,True,0.0005584943246519212,11.201341876178095,0.0003332222592469177,crispr_ko
CTSE,ctse,,,,247,245,6,1,0.000526217691910035,0.5837448770356795,6.764213635244893,1.163744918699187,3.5126114724272823,1.3004288519343186,2.212182620492964,0.0027916501695460206,True,0.02161596926552986,5.903751003666502,0.000999666777740753,crispr_ko
CTSF,ctsf,,,,247,245,2,1,0.278441351929783,0.5837448770356795,1.9833225037903401,1.163744918699187,0.78904318404692,3.9362486827602936,-3.1472054987133737,0.45784539698333826,True,0.5754780024749325,0.4836252628180475,0.2595801399533489,crispr_ko
CTSG,ctsg,,,,249,248,2,0,0.2831876279456489,1.0,1.9584937954642705,0.0,0.5479257242601802,1.2890000525982335,-0.7410743283380533,0.6404700540627013,True,0.7307639933832748,0.003781612143412319,0.4368543818727091,crispr_ko
CTSH,ctsh,,,,245,241,6,4,0.0004821976599888601,0.01003032905281789,6.882352941176471,5.245957933896123,5.315459720874317,0.42668253342805773,4.8887771874462596,6.403320609684884e-05,True,0.002139365834466514,9.491567854061058,0.0003332222592469177,crispr_ko
CTSK,ctsk,,,,248,245,1,7,0.6514775806219191,1.8900812435186046e-05,0.9621689785624212,10.239706351739546,4.90962005277395,7.2566896128271745,-2.3470695600532245,0.0001515148289131456,True,0.0034064271314949396,8.683913410031566,0.0003332222592469177,crispr_ko
CTSL,ctsl,,,,247,247,0,0,1.0,1.0,0.0,0.0,-0.0,1.7352536356032697,-1.7352536356032697,1.0,False,1.0,-1.086635813704102,1.0,crispr_ko
CTSS,ctss,,,,241,244,1,3,0.6499549837701145,0.05110934920181479,0.9662340403081143,3.8525210084033614,1.478616370858974,3.09393315479395,-1.615316783934976,0.14631675099627872,True,0.2799030485294036,1.8559328329952414,0.042652449183605466,crispr_ko
CTSW,ctsw,,,,244,247,0,0,1.0,1.0,0.0,0.0,-0.0,0.7915181750927293,-0.7915181750927293,1.0,False,1.0,-1.086635813704102,1.0,crispr_ko
CTTNBP2,cttnbp2,,,,246,246,4,1,0.01972657432820157,0.582245431663141,4.2047750229568415,1.1686224489795918,1.939842237070549,0.23489391028365975,1.7049483267868892,0.06278836534181084,True,0.15367927038777102,2.7738103837303885,0.021326224591802733,crispr_ko
CUBN,cubn,,,,248,247,6,2,0.000549374010628167,0.21467107008667716,6.706614596045887,2.402570154733805,3.928358368549704,1.4485020500976158,2.479856318452088,0.0011846988759079183,True,0.012107157923984452,6.731121649361245,0.0006664445184938354,crispr_ko
CUEDC1,cuedc1,,,,247,246,7,1,6.698836077213103e-05,0.5837448770356795,8.130721440344871,1.163744918699187,4.407777567203714,0.6734725489313129,3.7343050182724005,0.00043598281270511194,True,0.006230427569745265,7.685205433626044,0.0003332222592469177,crispr_ko
CUL2,cul2,,,,246,244,4,1,0.019204478161928457,0.582245431663141,4.2407407407407405,1.1686224489795918,1.9514913995881917,2.189862256531638,-0.23837085694344617,0.06142649756885162,True,0.15367927038777102,2.796993178849049,0.02032655781406198,crispr_ko
CUL3,cul3,,,,246,244,0,4,1.0,0.010171203908663214,0.0,5.223710458820177,1.9926276390197866,8.447216099070724,-6.454588460050937,0.056838667749530995,True,0.15238844460419523,2.878857691362331,0.016661112962345886,crispr_ko
CX3CL1,cx3cl1,,,,247,246,9,1,6.465163716070813e-07,0.5837448770356795,11.22458146182115,1.163744918699187,6.423197390882309,1.9926276390197866,4.430569751862523,5.959140148481368e-06,True,0.0004392511837346493,11.69605726779567,0.0003332222592469177,crispr_ko
CXADR,cxadr,,,,247,249,3,2,0.08783479892453563,0.2133818700187406,3.017139090309822,2.4126398946675445,1.7271758717287664,1.2959742441458686,0.4312016275828978,0.09328012087156892,True,0.18919990815791296,2.3505867598104806,0.03632122625791403,crispr_ko
CXCL1,cxcl1,,,,244,246,1,5,0.6529937194772887,0.0014538286893334507,0.9581371009942439,6.84997011356844,3.0225777609514193,0.5577412573009053,2.464836503650514,0.007556509926249948,True,0.039306905502141776,4.92854346259423,0.002999000333222259,crispr_ko
CXCL10,cxcl10,,,,246,243,4,1,0.018946713211717613,0.582245431663141,4.258949325894933,1.1686224489795918,1.9573600288460276,3.9572039357196256,-1.999843906873598,0.06075109401512626,True,0.15367927038777102,2.8086722355628453,0.019326891036321226,crispr_ko
CXCL11,cxcl11,,,,249,244,4,0,0.019204478161928457,1.0,4.2407407407407405,0.0,1.716597489304532,3.944478064291502,-2.22788057498697,0.09511232495679987,True,0.18993311788308082,2.3295349054770504,0.0376541152949017,crispr_ko
CXCL12,cxcl12,,,,248,246,3,4,0.0854118384858262,0.01045682627569123,3.0553887220553886,5.17976257772753,3.0490820369296814,0.7828196345438398,2.2662624023858413,0.007163645261102942,True,0.03786705791163138,4.98128915987864,0.0026657780739753416,crispr_ko
CXCL13,cxcl13,,,,248,243,1,4,0.6484259021222827,0.01045682627569123,0.9703326976054248,5.17976257772753,2.1687397521471685,-0.0,2.1687397521471685,0.040640198111358876,True,0.11387995298731314,3.229335335601824,0.01432855714761746,crispr_ko
CXCL3,cxcl3,,,,245,246,5,1,0.0036047079261158897,0.5807407491969634,5.429164196799052,1.1735399590163935,2.6791476180082734,2.547893905274883,0.1312537127333906,0.015007517703218105,True,0.06161206499174737,4.245089125909925,0.00433188937020993,crispr_ko
CXCL5,cxcl5,,,,242,247,3,3,0.08621619409357921,0.05163019382315326,3.042534337616305,3.8359832635983264,2.35150739702714,0.8600118382433868,1.491495558783753,0.028553445319432186,True,0.0881554199025577,3.5930580374832153,0.011329556814395202,crispr_ko
CXCL6,cxcl6,,,,243,246,5,1,0.0036047079261158897,0.5777156020537463,5.429164196799052,1.1834969008264462,2.6814158220648276,1.2337030677323106,1.447712754332517,0.014940218091556117,True,0.06161206499174737,4.249603039236378,0.00433188937020993,crispr_ko
CXCL8,cxcl8,,,,242,248,1,2,0.6560067298582566,0.2069494201941666,0.9501712862036749,2.464247311827957,0.8672274912656102,1.8238722967378327,-0.9566448054722225,0.406855041607331,True,0.5568985299552306,0.6392184887688575,0.17027657447517494,crispr_ko
CXCL9,cxcl9,,,,247,245,2,0,0.278441351929783,1.0,1.9833225037903401,0.0,0.555266266255096,1.9986848193745002,-1.4434185531194041,0.6344419374760535,True,0.7307639933832748,0.018389896719262847,0.3922025991336221,crispr_ko
CXCR1,cxcr1,,,,246,245,4,1,0.01946443015906197,0.582245431663141,4.22268326417704,1.1686224489795918,1.9456522164548842,1.2289222188328124,0.7167299976220718,0.06210559156901835,True,0.15367927038777102,2.7853727223540186,0.020659780073308896,crispr_ko
CXCR2,cxcr2,,,,241,248,0,0,1.0,1.0,0.0,0.0,-0.0,6.497168390349581,-6.497168390349581,1.0,False,1.0,-1.086635813704102,1.0,crispr_ko
CXCR3,cxcr3,,,,243,246,0,2,1.0,0.20823403226312903,0.0,2.4537545174675413,0.6814482910778951,3.3820019288728687,-2.7005536377949735,0.534972527323216,True,0.6455400220256764,0.26950254320302086,0.30223258913695433,crispr_ko
CXCR4,cxcr4,,,,244,247,3,2,0.08621619409357921,0.2095196047577794,3.042534337616305,2.443348440415889,1.743186486291917,3.1291613917410253,-1.3859749054491082,0.09056983368612165,True,0.18915440556449553,2.3824492045638457,0.03265578140619793,crispr_ko
CXCR5,cxcr5,,,,247,243,4,1,0.018946713211717613,0.5837448770356795,4.258949325894933,1.163744918699187,1.9562430363541918,2.010887205467155,-0.054644169112963326,0.06087909901841582,True,0.15367927038777102,2.8064493282896326,0.019660113295568143,crispr_ko
CXCR6,cxcr6,,,,248,246,4,2,0.01972657432820157,0.21467107008667716,4.2047750229568415,2.402570154733805,2.3731748056309097,0.7828196345438398,1.5903551710870698,0.027375111518135292,True,0.0873030044585632,3.6361779693798426,0.009663445518160613,crispr_ko
CXORF21,cxorf21,,,,247,243,1,2,0.6484259021222827,0.2133818700187406,0.9703326976054248,2.4126398946675445,0.8589821282375749,1.9374532152847594,-1.0784710870471845,0.41202634293523344,True,0.5568985299552306,0.6228095356386715,0.19160279906697766,crispr_ko
CXORF65,cxorf65,,,,243,246,0,5,1.0,0.0014275787539872488,0.0,6.879501800720288,2.8453999240777956,2.4659688357527827,0.37943108832501293,0.010780754185572155,True,0.05016900965643042,4.5759449401178,0.00433188937020993,crispr_ko
CXXC5,cxxc5,,,,249,243,5,0,0.003420039832682575,1.0,5.4993997599039615,0.0,2.4659688357527827,2.192989034463395,0.2729798012893876,0.02283937854375369,True,0.08388924663146174,3.8208457500286346,0.005664778407197601,crispr_ko
CYB561D1,cyb561d1,,,,247,242,7,1,6.038304238220665e-05,0.5837448770356795,8.272727272727273,1.163744918699187,4.452861926751031,0.2394304379764731,4.213431488774558,0.00039665232143554045,True,0.006230427569745265,7.774927031110717,0.0003332222592469177,crispr_ko
CYB5D1,cyb5d1,,,,245,250,1,4,0.65899422716032,0.01003032905281789,0.94233343630934,5.245957933896123,2.179803209216604,1.0725742054311245,1.1072290037854797,0.03978636779098771,True,0.11333985239362397,3.2513525285250386,0.013995334888370544,crispr_ko
CYB5R1,cyb5r1,,,,245,247,6,1,0.000549374010628167,0.5807407491969634,6.706614596045887,1.1735399590163935,3.496149589192447,3.716116382606274,-0.2199667934138274,0.0028874051070995332,True,0.02161596926552986,5.870990497001537,0.000999666777740753,crispr_ko
CYB5R2,cyb5r2,,,,245,250,1,4,0.65899422716032,0.01003032905281789,0.94233343630934,5.245957933896123,2.179803209216604,7.306697894036065,-5.126894684819462,0.03978636779098771,True,0.11333985239362397,3.2513525285250386,0.013995334888370544,crispr_ko
CYB5R3,cyb5r3,,,,245,248,3,1,0.08702385207039519,0.5807407491969634,3.029784886927744,1.1735399590163935,1.2963793962610444,1.8164043908692604,-0.520024994608216,0.20139632022709414,True,0.3361598582797806,1.493266208785142,0.07997334221926025,crispr_ko
CYBA,cyba,,,,242,241,1,2,0.6453481766983674,0.2069494201941666,0.9786324786324786,2.464247311827957,0.8743416986343215,4.219085008959207,-3.344743310324886,0.40243237652967245,True,0.5568985299552306,0.653376348753274,0.16061312895701432,crispr_ko
CYBB,cybb,,,,246,249,2,1,0.28476943222922063,0.582245431663141,1.9503515874707011,1.1686224489795918,0.7804005409320924,0.4166540874668445,0.3637464534652479,0.463748373847656,True,0.5756267026658688,0.4664256895172802,0.28523825391536156,crispr_ko
CYCS,cycs,,,,249,248,2,1,0.2831876279456489,0.5867281270828631,1.9584937954642705,1.1541078629032258,0.7794888159584936,5.401868245708283,-4.62237942974979,0.4643741432731394,True,0.5762661987475245,0.4646112815514289,0.2859046984338554,crispr_ko
CYLD,cyld,,,,243,245,4,0,0.01946443015906197,1.0,4.22268326417704,0.0,1.7107583061712244,-0.0,1.7107583061712244,0.09613806281397327,True,0.19015999369503936,2.31791444898202,0.0376541152949017,crispr_ko
CYP11A1,cyp11a1,,,,245,245,3,1,0.08461079867902582,0.5807407491969634,3.0683493410766136,1.1735399590163935,1.3085919049178878,0.555266266255096,0.7533256386627918,0.1971936208511316,True,0.3361598582797806,1.5175701092284297,0.06797734088637121,crispr_ko
CYP11B1,cyp11b1,,,,246,248,3,3,0.08702385207039519,0.053739796671393524,3.029784886927744,3.77119341563786,2.330065677860214,0.18509099576853102,2.144974682091683,0.02976765585075375,True,0.08835365734289781,3.5503872461979307,0.013662112629123625,crispr_ko
CYP11B2,cyp11b2,,,,245,245,1,2,0.6514775806219191,0.21080611613546152,0.9621689785624212,2.433028010088942,0.8622173181782555,5.398297601331503,-4.536080283153248,0.409991491857715,True,0.5568985299552306,0.6292478307050473,0.18127290903032323,crispr_ko
CYP17A1,cyp17a1,,,,247,248,5,3,0.0037317562217727713,0.05427372816994433,5.383303938859495,3.755327868852459,3.6934970792788926,3.1038167287022196,0.589680350576673,0.0019250249745931195,True,0.016611308224469105,6.263728294497877,0.0006664445184938354,crispr_ko
CYP19A1,cyp19a1,,,,248,246,2,2,0.28002356105637266,0.21467107008667716,1.9749784296807593,2.402570154733805,1.2210319046222224,2.5405533632799666,-1.3195214586577442,0.22912233258908313,True,0.34157050579213477,1.3433184800344877,0.12095968010663112,crispr_ko
CYP1A1,cyp1a1,,,,248,246,5,1,0.0036047079261158897,0.5852391029747436,5.429164196799052,1.158906882591093,2.6757965825466914,0.417985615534047,2.2578109670126443,0.015107486388997149,True,0.06161206499174737,4.238420288693209,0.004665111629456847,crispr_ko
CYP1A2,cyp1a2,,,,244,248,1,2,0.6560067298582566,0.2095196047577794,0.9501712862036749,2.443348440415889,0.8618670390947489,0.790407921326087,0.07145911776866198,0.4102114458855294,True,0.5568985299552306,0.6285507464112204,0.18193935354881707,crispr_ko
