perturbagen,n_signatures,n_cell_lines,median_net,max_net,min_fdr,median_z,frac_directional,n_sig_fdr05,rank_percentile
mnt,1,1,0.6228017475181055,0.6228017475181055,0.6662262231966227,1.217759342818944,1.0,0,74.62571976967371
relt,1,1,0.6215601342833729,0.6215601342833729,0.7723586828749348,0.3453309756584142,1.0,0,74.60652591170826
idnk,1,1,0.6212793705262115,0.6212793705262115,0.6995994667070269,0.8457391931768885,1.0,0,74.5873320537428
pank1,1,1,0.6199821649102015,0.6199821649102015,0.7723586828749348,0.46149781990271077,1.0,0,74.56813819577735
csnk1e,1,1,0.6197991155575533,0.6197991155575533,0.5089830703470051,2.4864147451114054,1.0,0,74.54894433781189
ctf1,1,1,0.6184940258171747,0.6184940258171747,0.8196542026128145,0.1267651813864567,1.0,0,74.52975047984644
trappc3l,1,1,0.6178602733433356,0.6178602733433356,0.8468653944187763,-0.018288039749624563,1.0,0,74.510556621881
caly,1,1,0.6174340744381719,0.6174340744381719,0.6045674769817553,1.7562184527912899,1.0,0,74.49136276391555
nfe2l1,1,1,0.6164470286258618,0.6164470286258618,0.6752004107484808,1.046321714977628,1.0,0,74.4721689059501
hcrtr1,1,1,0.6162870835835184,0.6162870835835184,0.6045674769817553,1.8498202384001048,1.0,0,74.45297504798465
tp53i3,1,1,0.6151469031316668,0.6151469031316668,0.5544715702763731,2.196591662996781,1.0,0,74.4337811900192
pgk1,1,1,0.6140145094177849,0.6140145094177849,0.6995994667070269,0.9319407848220648,1.0,0,74.41458733205376
tceal3,1,1,0.6134289128065423,0.6134289128065423,0.7723586828749348,0.3587800328112773,1.0,0,74.3953934740883
tubb4a,1,1,0.6134152918702359,0.6134152918702359,0.6045674769817553,1.5252960674267193,1.0,0,74.37619961612285
zacn,1,1,0.613176287826712,0.613176287826712,0.6752004107484808,1.0481601578348783,1.0,0,74.35700575815738
pde6g,1,1,0.612388425654749,0.612388425654749,0.7723586828749348,0.3429110404673585,1.0,0,74.33781190019194
ptpn7,1,1,0.612242468288756,0.612242468288756,0.6662262231966227,1.2204829101166474,1.0,0,74.31861804222648
adora2b,1,1,0.6099838317250146,0.6099838317250146,0.7723586828749348,0.3428416309662878,1.0,0,74.29942418426103
slc30a7,1,1,0.6097581210336298,0.6097581210336298,0.5785570695946071,2.028309244009715,1.0,0,74.28023032629558
mdc1,1,1,0.6097212565167267,0.6097212565167267,0.6995994667070269,0.8963418101033889,1.0,0,74.26103646833013
mcfd2,1,1,0.6095030970421744,0.6095030970421744,0.7294208797720667,0.6134733946577092,1.0,0,74.24184261036469
trib3,1,1,0.6083683284072217,0.6083683284072217,0.5544715702763731,2.2124782149709024,1.0,0,74.22264875239924
pygm,1,1,0.6070857666364626,0.6070857666364626,0.4902079269367665,3.0422928084736856,1.0,0,74.20345489443379
ccl1,1,1,0.6069418589984877,0.6069418589984877,0.7723586828749348,0.392122904193754,1.0,0,74.18426103646834
pfdn4,1,1,0.6068201497189145,0.6068201497189145,0.7723586828749348,0.41992517922030353,1.0,0,74.16506717850288
gak,1,1,0.6065878607735005,0.6065878607735005,0.6662262231966227,1.254235165594978,1.0,0,74.14587332053742
calcrl,1,1,0.6060970137936657,0.6060970137936657,0.6752004107484808,1.0720378165591895,1.0,0,74.12667946257197
slc11a2,1,1,0.6042922225844201,0.6042922225844201,0.6995994667070269,0.9028195904749945,1.0,0,74.10748560460652
vps4a,1,1,0.6037298393320237,0.6037298393320237,0.7297375457062567,0.6081352087882266,1.0,0,74.08829174664108
birc7,1,1,0.6013164793442741,0.6013164793442741,0.7723586828749348,0.33093560465210997,1.0,0,74.06909788867561
lig1,1,1,0.6012912430791995,0.6012912430791995,0.6045674769817553,1.7789312248715567,1.0,0,74.04990403071017
gjc1,1,1,0.6007526424043066,0.6007526424043066,0.7723586828749348,0.32655815380487846,1.0,0,74.03071017274472
akr1c1,1,1,0.5995210960306074,0.5995210960306074,0.6995994667070269,0.8770083647556682,1.0,0,74.01151631477927
sema4d,1,1,0.5994587589138539,0.5994587589138539,0.6995994667070269,0.9157040347529494,1.0,0,73.99232245681382
limk1,1,1,0.5985746539326774,0.5985746539326774,0.6045674769817553,1.5654316866181943,1.0,0,73.97312859884838
prkdc,1,1,0.597956741063078,0.597956741063078,0.7353815554738333,0.5930362498402203,1.0,0,73.95393474088291
cdc42,1,1,0.5973440888872923,0.5973440888872923,0.6045674769817553,1.7924574177722314,1.0,0,73.93474088291747
itgb2,1,1,0.5966463664027543,0.5966463664027543,0.6045674769817553,1.5187566002701867,1.0,0,73.91554702495202
slc6a4,1,1,0.5956341711061527,0.5956341711061527,0.830695972349344,0.07184859878010603,1.0,0,73.89635316698657
fastkd5,1,1,0.5943682243120143,0.5943682243120143,0.7723586828749348,0.30942024509637556,1.0,0,73.87715930902111
slc2a13,1,1,0.59405155230337,0.59405155230337,0.8196542026128145,0.13908179145269167,1.0,0,73.85796545105566
cd59,1,1,0.593912250427046,0.593912250427046,0.6045674769817553,1.7690664785963053,1.0,0,73.83877159309021
nr1i3,1,1,0.5926391943352809,0.5926391943352809,0.6045674769817553,1.684563905520258,1.0,0,73.81957773512475
prmt9,1,1,0.5901098090854651,0.5901098090854651,0.6995994667070269,0.8999826323298484,1.0,0,73.8003838771593
psat1,1,1,0.5894595934555669,0.5894595934555669,0.6045674769817553,1.512862392536038,1.0,0,73.78119001919386
vdac1,1,1,0.5884694758405609,0.5884694758405609,0.5039250749424881,2.7055031195176475,1.0,0,73.76199616122841
cdkl5,1,1,0.5881867044372997,0.5881867044372997,0.8468653944187763,-0.0876567281647637,1.0,0,73.74280230326295
bpi,1,1,0.5880107169130442,0.5880107169130442,0.8514540645930959,-0.10275331573259724,1.0,0,73.7236084452975
entpd2,1,1,0.5868193209681501,0.5868193209681501,0.8196542026128145,0.1157979168737011,1.0,0,73.70441458733205
ikbip,1,1,0.5851953008539598,0.5851953008539598,0.6995994667070269,0.8457391931768885,1.0,0,73.6852207293666
socs5,1,1,0.585067591325866,0.585067591325866,0.5859716647042746,1.9881728247015562,1.0,0,73.66602687140116
arih2,1,1,0.5847792179539039,0.5847792179539039,0.6686605201070241,1.1591684053721192,1.0,0,73.64683301343571
ppt1,1,1,0.5845267779139371,0.5845267779139371,0.5544715702763731,2.246971223305778,1.0,0,73.62763915547025
pygl,1,1,0.5835498744972349,0.5835498744972349,0.6995994667070269,0.9382419472014403,1.0,0,73.6084452975048
twist1,1,1,0.5833399427008461,0.5833399427008461,0.7723586828749348,0.33941013677510634,1.0,0,73.58925143953935
atp1b1,1,1,0.5823807496276323,0.5823807496276323,0.6752004107484808,1.0481601578348783,1.0,0,73.57005758157389
neu2,1,1,0.5817185078195625,0.5817185078195625,0.8468653944187763,-0.011455678813594524,1.0,0,73.55086372360844
kcnh7,1,1,0.5811249369842135,0.5811249369842135,0.4470094964147599,3.367866668330172,1.0,0,73.531669865643
grm2,1,1,0.5808971539552821,0.5808971539552821,0.5039250749424881,2.550761104728689,1.0,0,73.51247600767753
sgpp2,1,1,0.5806361108975575,0.5806361108975575,0.7723586828749348,0.4649481948455748,1.0,0,73.49328214971209
dot1l,1,1,0.5798035145074146,0.5798035145074146,0.8468653944187763,-0.08502205870519895,1.0,0,73.47408829174664
ddr2,1,1,0.5797192574544228,0.5797192574544228,0.5616100003595906,2.1334523735251274,1.0,0,73.45489443378119
syncrip,1,1,0.5789122242616351,0.5789122242616351,0.7723586828749348,0.47307308557933764,1.0,0,73.43570057581574
ndufs1,1,1,0.5770900776710932,0.5770900776710932,0.7280004351846168,0.7288365269919195,1.0,0,73.4165067178503
htr1d,1,1,0.5769295959911478,0.5769295959911478,0.6995994667070269,0.9082613739652751,1.0,0,73.39731285988485
slc25a4,1,1,0.5767183225506631,0.5767183225506631,0.5039250749424881,2.511561616073249,1.0,0,73.37811900191939
rgl1,1,1,0.5758850282722969,0.5758850282722969,0.7280004351846168,0.7190007961270851,1.0,0,73.35892514395394
cacnb2,1,1,0.5753181927120454,0.5753181927120454,0.8240957764694377,0.08457712627886636,1.0,0,73.33973128598849
acss2,1,1,0.5735962855645267,0.5735962855645267,0.7723586828749348,0.3118236300869386,1.0,0,73.32053742802303
ifngr2,1,1,0.5703972894413492,0.5703972894413492,0.61892024991612,1.4443238891932777,1.0,0,73.30134357005758
igf2r,1,1,0.5701789348046686,0.5701789348046686,0.7723586828749348,0.41992517922030353,1.0,0,73.28214971209212
rida,1,1,0.5688185341775673,0.5688185341775673,0.5039250749424881,2.689599125726135,1.0,0,73.26295585412667
meox1,1,1,0.567508436524215,0.567508436524215,0.775811758635979,0.25681531902821325,1.0,0,73.24376199616123
sharpin,1,1,0.566868151933752,0.566868151933752,0.7723586828749348,0.4408467353635237,1.0,0,73.22456813819578
irf5,1,1,0.5658532374716734,0.5658532374716734,0.5544715702763731,2.245077404788921,1.0,0,73.20537428023033
pip5k1b,1,1,0.561179133321998,0.561179133321998,0.5544715702763731,2.246971223305778,1.0,0,73.18618042226488
lta,1,1,0.5606923702138251,0.5606923702138251,0.5544715702763731,2.2452368402458007,1.0,0,73.16698656429944
mcmbp,1,1,0.5602347726075068,0.5602347726075068,0.5039250749424881,2.540551505762798,1.0,0,73.14779270633397
naca2,1,1,0.5592893608925261,0.5592893608925261,0.7280004351846168,0.7450004357810016,1.0,0,73.12859884836853
rara,1,1,0.5586878107586435,0.5586878107586435,0.5039250749424881,2.57348216567027,1.0,0,73.10940499040306
shc1,1,1,0.5580298871238016,0.5580298871238016,0.6686605201070241,1.1555079263054528,1.0,0,73.09021113243762
tead4,1,1,0.5577273545797636,0.5577273545797636,0.5552494965308797,2.179025800722127,1.0,0,73.07101727447215
p2ry10,1,1,0.556591443713561,0.556591443713561,0.7766358994195625,0.2498163378637333,1.0,0,73.0518234165067
c7,1,1,0.5560731535357739,0.5560731535357739,0.7766358994195625,0.25067955886976967,1.0,0,73.03262955854126
ckmt2,1,1,0.5559292465741905,0.5559292465741905,0.7280004351846168,0.7051186655703007,1.0,0,73.01343570057581
trrap,1,1,0.5552687993096801,0.5552687993096801,0.5039250749424881,2.6677754902588164,1.0,0,72.99424184261036
aoc3,1,1,0.5545454606856609,0.5545454606856609,0.6995994667070269,0.9004258303133669,1.0,0,72.97504798464492
ache,1,1,0.5536872750264303,0.5536872750264303,0.6715351596036625,1.134376020698592,1.0,0,72.95585412667947
gsr,1,1,0.5518414757487058,0.5518414757487058,0.7280004351846168,0.7330367194404129,1.0,0,72.93666026871402
gabrq,1,1,0.5515920279483117,0.5515920279483117,0.5039250749424881,2.5798221387472076,1.0,0,72.91746641074856
card6,1,1,0.5505947195884405,0.5505947195884405,0.7280004351846168,0.6585569883804818,1.0,0,72.89827255278311
ngfr,1,1,0.5503298435872327,0.5503298435872327,0.7723586828749348,0.40621369535040613,1.0,0,72.87907869481765
kbtbd2,1,1,0.549715091287541,0.549715091287541,0.569042672639862,2.0755531860527046,1.0,0,72.8598848368522
hk2,1,1,0.549715091287541,0.549715091287541,0.569042672639862,2.0755531860527046,1.0,0,72.84069097888676
kmt2b,1,1,0.5487995645156873,0.5487995645156873,0.8468653944187763,-0.07563180019671693,1.0,0,72.8214971209213
itgb4,1,1,0.5478696241706258,0.5478696241706258,0.6995994667070269,0.9197755118584725,1.0,0,72.80230326295585
mmp28,1,1,0.5477984981952284,0.5477984981952284,0.8468653944187763,0.004152131950337496,1.0,0,72.7831094049904
arhgap31,1,1,0.5477055352149959,0.5477055352149959,0.7723586828749348,0.41207707469421745,1.0,0,72.76391554702495
eomes,1,1,0.5472251769676562,0.5472251769676562,0.6686605201070241,1.1555079263054528,1.0,0,72.7447216890595
dgkk,1,1,0.5466260665180991,0.5466260665180991,0.7280004351846168,0.701111749013069,1.0,0,72.72552783109406
unc93b1,1,1,0.5453384623912776,0.5453384623912776,0.7723586828749348,0.4239715987989345,1.0,0,72.70633397312861
xdh,1,1,0.5451666074052115,0.5451666074052115,0.7723586828749348,0.2799879717836752,1.0,0,72.68714011516315
f11r,1,1,0.5450286381382339,0.5450286381382339,0.7203703088699722,0.7945078013567362,1.0,0,72.6679462571977
ccdc158,1,1,0.544371729731006,0.544371729731006,0.7280004351846168,0.7191452522425981,1.0,0,72.64875239923225
npepps,1,1,0.5440115632529212,0.5440115632529212,0.7280004351846168,0.6855274654903477,1.0,0,72.62955854126679
rlbp1,1,1,0.5432092252834393,0.5432092252834393,0.5544715702763731,2.231616709822731,1.0,0,72.61036468330134
glra3,1,1,0.5421256237924574,0.5421256237924574,0.6995994667070269,0.9270763373631599,1.0,0,72.5911708253359
gng7,1,1,0.5418786016672206,0.5418786016672206,0.6750836275218425,1.0853922288797218,1.0,0,72.57197696737045
sphk2,1,1,0.5414067999933121,0.5414067999933121,0.6662262231966227,1.280885672644771,1.0,0,72.55278310940498
hist1h2bk,1,1,0.5413418816696255,0.5413418816696255,0.8468653944187763,-0.050151348810875636,1.0,0,72.53358925143954
timm23,1,1,0.5399598755541197,0.5399598755541197,0.7723586828749348,0.37586907506356493,1.0,0,72.51439539347409
ccdc62,1,1,0.5399598755541197,0.5399598755541197,0.7723586828749348,0.37586907506356493,1.0,0,72.49520153550864
strada,1,1,0.5398781024807948,0.5398781024807948,0.7280004351846168,0.726700387183354,1.0,0,72.47600767754318
shc4,1,1,0.5385043635356606,0.5385043635356606,0.7280004351846168,0.6655176974872744,1.0,0,72.45681381957773
chrnb1,1,1,0.5371911610431828,0.5371911610431828,0.7280004351846168,0.7362085288244564,1.0,0,72.43761996161228
gabra3,1,1,0.5359068268398546,0.5359068268398546,0.6995994667070269,0.8800843584460635,1.0,0,72.41842610364684
arl17a,1,1,0.5357919778118315,0.5357919778118315,0.6995994667070269,0.918377524075619,1.0,0,72.39923224568139
clec4e,1,1,0.5351853584448167,0.5351853584448167,0.6662262231966227,1.2993541983431558,1.0,0,72.38003838771593
trhr,1,1,0.5347777908550839,0.5347777908550839,0.6752004107484808,1.048846966665826,1.0,0,72.36084452975048
zeb1,1,1,0.5346668165135348,0.5346668165135348,0.7280004351846168,0.7295397407549127,1.0,0,72.34165067178503
gjb7,1,1,0.5343881496347966,0.5343881496347966,0.8196542026128145,0.12895896155112388,1.0,0,72.32245681381958
rag2,1,1,0.5339361958161257,0.5339361958161257,0.7280004351846168,0.6401770640332541,1.0,0,72.30326295585412
zcchc12,1,1,0.5334410144804925,0.5334410144804925,0.8671174995425561,-0.2007023717007042,1.0,0,72.28406909788868
vnn1,1,1,0.5331963818600197,0.5331963818600197,0.6995994667070269,0.8904025689528634,1.0,0,72.26487523992321
unc13d,1,1,0.5329104030184547,0.5329104030184547,0.7723586828749348,0.3913237219340022,1.0,0,72.24568138195777
ccl3l3,1,1,0.5327906274020803,0.5327906274020803,0.7280004351846168,0.710439856586112,1.0,0,72.22648752399232
dpp8,1,1,0.5325056422570491,0.5325056422570491,0.6045674769817553,1.8702120100959494,1.0,0,72.20729366602687
dcn,1,1,0.532288178401265,0.532288178401265,0.6750836275218425,1.0987367906708512,1.0,0,72.18809980806142
vgll3,1,1,0.5318618353225417,0.5318618353225417,0.6995994667070269,0.8845865066539853,1.0,0,72.16890595009598
ddrgk1,1,1,0.5310233926442636,0.5310233926442636,0.4470094964147599,3.3402080774930063,1.0,0,72.14971209213053
sstr4,1,1,0.5309574113771671,0.5309574113771671,0.7723586828749348,0.28517582845328615,1.0,0,72.13051823416508
rrm1,1,1,0.530386545936529,0.530386545936529,0.6662262231966227,1.2067590511872184,1.0,0,72.11132437619962
pc,1,1,0.5301550665136459,0.5301550665136459,0.6045674769817553,1.7269822181444097,1.0,0,72.09213051823417
hesx1,1,1,0.5300836286196723,0.5300836286196723,0.7280004351846168,0.6577812988622067,1.0,0,72.07293666026871
npr1,1,1,0.5292969859859173,0.5292969859859173,0.6045674769817553,1.6267999143592122,1.0,0,72.05374280230326
tap2,1,1,0.5287693814004252,0.5287693814004252,0.8468653944187763,-0.029773705373294747,1.0,0,72.0345489443378
slc24a4,1,1,0.5279515900803693,0.5279515900803693,0.7280004351846168,0.7009224470366716,1.0,0,72.01535508637235
epcam,1,1,0.5276143372481348,0.5276143372481348,0.7723586828749348,0.37576578833337754,1.0,0,71.9961612284069
nppb,1,1,0.5265390260192342,0.5265390260192342,0.6045674769817553,1.8327717482434878,1.0,0,71.97696737044146
dpyd,1,1,0.5265246621806858,0.5265246621806858,0.6662262231966227,1.241735839433002,1.0,0,71.95777351247601
gabrr3,1,1,0.5249498972605331,0.5249498972605331,0.6662262231966227,1.2963250570056741,1.0,0,71.93857965451056
cant1,1,1,0.5245898971999625,0.5245898971999625,0.6045674769817553,1.7724377326715015,1.0,0,71.91938579654511
stac,1,1,0.5244742825529333,0.5244742825529333,0.7280004351846168,0.6791771337612527,1.0,0,71.90019193857967
ifna2,1,1,0.5236859125880855,0.5236859125880855,0.7723586828749348,0.3528493369242208,1.0,0,71.8809980806142
tsai,1,1,0.5235834908695043,0.5235834908695043,0.8468653944187763,-0.04500966451124466,1.0,0,71.86180422264876
prmt8,1,1,0.5224787027618016,0.5224787027618016,0.7314201803763571,0.6030505571050436,1.0,0,71.8426103646833
mccc1,1,1,0.5223530549167266,0.5223530549167266,0.7723586828749348,0.4334513721209783,1.0,0,71.82341650671785
scube1,1,1,0.5213522357425708,0.5213522357425708,0.7742472397696709,0.26469966422678276,1.0,0,71.80422264875239
erg,1,1,0.5213089694111575,0.5213089694111575,0.557501366158774,2.149573850097556,1.0,0,71.78502879078694
ak5,1,1,0.5209637421551326,0.5209637421551326,0.6995994667070269,0.860655602486694,1.0,0,71.76583493282149
stx3,1,1,0.5209092503966963,0.5209092503966963,0.6995994667070269,0.915352471676892,1.0,0,71.74664107485604
dsg2,1,1,0.5208586148935561,0.5208586148935561,0.6995994667070269,0.9558533778115074,1.0,0,71.7274472168906
pld1,1,1,0.5205438238345824,0.5205438238345824,0.6995994667070269,0.9529851934363182,1.0,0,71.70825335892515
bmp2,1,1,0.5202817965484359,0.5202817965484359,0.6045674769817553,1.7757834626181948,1.0,0,71.6890595009597
cnih3,1,1,0.5184602518543091,0.5184602518543091,0.6995994667070269,0.9440938235582252,1.0,0,71.66986564299424
prkra,1,1,0.5175244037363946,0.5175244037363946,0.8662735137353746,-0.1296822347119274,1.0,0,71.65067178502879
mxra7,1,1,0.5168217585388797,0.5168217585388797,0.7723586828749348,0.33405102149718185,1.0,0,71.63147792706334
sla,1,1,0.5161941780137386,0.5161941780137386,0.7021019815613727,0.835466148839116,1.0,0,71.61228406909788
csf2,1,1,0.5154317011560645,0.5154317011560645,0.6662262231966227,1.2119097511648151,1.0,0,71.59309021113243
cd177,1,1,0.5149433545410776,0.5149433545410776,0.8468653944187763,-0.011455678813594524,1.0,0,71.57389635316699
alas2,1,1,0.5139626904649677,0.5139626904649677,0.7021019815613727,0.8336616928632389,1.0,0,71.55470249520152
riok2,1,1,0.5139571526201765,0.5139571526201765,0.5544715702763731,2.261458814471964,1.0,0,71.53550863723608
slc22a1,1,1,0.5135117816590986,0.5135117816590986,0.4939956751034245,3.014000520093573,1.0,0,71.51631477927063
usp18,1,1,0.513293858541072,0.513293858541072,0.6995994667070269,0.9134720801656707,1.0,0,71.49712092130518
pdgfra,1,1,0.513263184528039,0.513263184528039,0.7280004351846168,0.6560127636927409,1.0,0,71.47792706333973
ccrl2,1,1,0.5131157103163837,0.5131157103163837,0.7723586828749348,0.43757799153020516,1.0,0,71.45873320537429
inpp5a,1,1,0.5125857541385954,0.5125857541385954,0.6045674769817553,1.5596914711261776,1.0,0,71.43953934740883
psg3,1,1,0.51235725745614,0.51235725745614,0.8468653944187763,-0.02717708123669546,1.0,0,71.42034548944338
gale,1,1,0.512241993622867,0.512241993622867,0.6995994667070269,0.8482412999274392,1.0,0,71.40115163147793
slc19a2,1,1,0.5121164007850675,0.5121164007850675,0.6686605201070241,1.1585006148614168,1.0,0,71.38195777351248
fastkd3,1,1,0.5120933539572523,0.5120933539572523,0.6995994667070269,0.9089665172478846,1.0,0,71.36276391554702
nras,1,1,0.5107353584991479,0.5107353584991479,0.5103325492482312,2.478841781515892,1.0,0,71.34357005758157
pnlip,1,1,0.5089608296944665,0.5089608296944665,0.6995994667070269,0.8875836313370444,1.0,0,71.32437619961613
cyp4f3,1,1,0.5083062684434039,0.5083062684434039,0.7723586828749348,0.3572549470890425,1.0,0,71.30518234165066
rsbn1l,1,1,0.5082616603650391,0.5082616603650391,0.6662262231966227,1.1854007858068134,1.0,0,71.28598848368522
ptgis,1,1,0.507803357873498,0.507803357873498,0.5859716647042746,1.9893053651689325,1.0,0,71.26679462571977
stat6,1,1,0.507415324689309,0.507415324689309,0.7280004351846168,0.629477324899656,1.0,0,71.24760076775432
nfe2,1,1,0.5073911280003043,0.5073911280003043,0.6995994667070269,0.8770083647556682,1.0,0,71.22840690978887
amd1,1,1,0.5073869169566316,0.5073869169566316,0.6763268750690757,1.0348797948906352,1.0,0,71.20921305182341
ikbke,1,1,0.5071926490168126,0.5071926490168126,0.7723586828749348,0.433661313912052,1.0,0,71.19001919385796
fcn1,1,1,0.5057298254467434,0.5057298254467434,0.6686605201070241,1.1525401891304339,1.0,0,71.17082533589252
stk35,1,1,0.5056051517123663,0.5056051517123663,0.5039250749424881,2.6272040951185605,1.0,0,71.15163147792707
haspin,1,1,0.5046836423668468,0.5046836423668468,0.6662262231966227,1.217965950921172,1.0,0,71.13243761996162
pik3ap1,1,1,0.5033419939398627,0.5033419939398627,0.4470094964147599,3.5139169893966846,1.0,0,71.11324376199616
dcst1,1,1,0.5032589083477756,0.5032589083477756,0.7723586828749348,0.4232384763593866,1.0,0,71.09404990403071
nptx2,1,1,0.5025544546636405,0.5025544546636405,0.7723586828749348,0.3358720611782023,1.0,0,71.07485604606526
ros1,1,1,0.5023661335371818,0.5023661335371818,0.6045674769817553,1.5985189340956902,1.0,0,71.05566218809982
kpnb1,1,1,0.5020730014210071,0.5020730014210071,0.6045674769817553,1.5775973779524703,1.0,0,71.03646833013435
il18,1,1,0.5020730014210071,0.5020730014210071,0.6045674769817553,1.5775973779524703,1.0,0,71.0172744721689
slitrk3,1,1,0.5017227375014627,0.5017227375014627,0.7297375457062567,0.608706871911431,1.0,0,70.99808061420345
nfs1,1,1,0.5016314558179005,0.5016314558179005,0.5544715702763731,2.2287001891970655,1.0,0,70.978886756238
pik3r1,1,1,0.5016066978941265,0.5016066978941265,0.7314201803763571,0.6033092941779925,1.0,0,70.95969289827255
csdc2,1,1,0.501273431251683,0.501273431251683,0.6995994667070269,0.8633898490128917,1.0,0,70.9404990403071
fcrl3,1,1,0.49965370118015934,0.49965370118015934,0.7723586828749348,0.39610366037996936,1.0,0,70.92130518234165
adck5,1,1,0.4993108324220556,0.4993108324220556,0.7723586828749348,0.43694860311339384,1.0,0,70.90211132437621
slamf8,1,1,0.49847932018426155,0.49847932018426155,0.7438435683018442,0.5772197310987577,1.0,0,70.88291746641076
ttc39a,1,1,0.49762168389328043,0.49762168389328043,0.6752004107484808,1.0491558339437248,1.0,0,70.8637236084453
ido1,1,1,0.49698587603837663,0.49698587603837663,0.8671174995425561,-0.26063215044152716,1.0,0,70.84452975047985
tnni3,1,1,0.4969231745150148,0.4969231745150148,0.8150726013978009,0.1543674422628243,1.0,0,70.8253358925144
ppib,1,1,0.49677429708449217,0.49677429708449217,0.6045674769817553,1.577008800538571,1.0,0,70.80614203454894
smad2,1,1,0.49496211933852363,0.49496211933852363,0.7280004351846168,0.695675144040827,1.0,0,70.78694817658348
sptlc1,1,1,0.49466077640296563,0.49466077640296563,0.8468653944187763,-0.0525089374022256,1.0,0,70.76775431861803
fdx1,1,1,0.4941574558121087,0.4941574558121087,0.6045674769817553,1.7820920141758199,1.0,0,70.74856046065258
ak7,1,1,0.4940250399083077,0.4940250399083077,0.6045674769817553,1.526146263389469,1.0,0,70.72936660268714
gsdmb,1,1,0.4929516286056015,0.4929516286056015,0.7021019815613727,0.8331972278948149,1.0,0,70.71017274472169
sipa1l3,1,1,0.49261948108304765,0.49261948108304765,0.8196542026128145,0.13448500788146087,1.0,0,70.69097888675624
jmjd6,1,1,0.4917094904378342,0.4917094904378342,0.7723586828749348,0.2849939660345239,1.0,0,70.6717850287908
tmem9,1,1,0.49166655722219366,0.49166655722219366,0.6715351596036625,1.1321606634145542,1.0,0,70.65259117082535
wdr36,1,1,0.4916339819688018,0.4916339819688018,0.6045674769817553,1.5960819638131167,1.0,0,70.6333973128599
kcng3,1,1,0.49158817615755646,0.49158817615755646,0.6045674769817553,1.512862392536038,1.0,0,70.61420345489444
bcl2l11,1,1,0.49158492808354404,0.49158492808354404,0.6045674769817553,1.5960819638131167,1.0,0,70.59500959692897
fgfr1op,1,1,0.49144881712348476,0.49144881712348476,0.7410489159843504,0.5824298973317116,1.0,0,70.57581573896353
nr3c2,1,1,0.49052140960061164,0.49052140960061164,0.6662262231966227,1.23938001565773,1.0,0,70.55662188099808
klhl7,1,1,0.4898816570720421,0.4898816570720421,0.7723586828749348,0.2798980098337338,1.0,0,70.53742802303262
scyl1,1,1,0.4898613066096823,0.4898613066096823,0.7723586828749348,0.31590903510673973,1.0,0,70.51823416506717
gpr171,1,1,0.48977950212475085,0.48977950212475085,0.6045674769817553,1.7594895584281045,1.0,0,70.49904030710172
serpinf1,1,1,0.4897468877486235,0.4897468877486235,0.7082038986979576,0.819827083789265,1.0,0,70.47984644913628
traf1,1,1,0.48960044273299913,0.48960044273299913,0.7723586828749348,0.32642506974575564,1.0,0,70.46065259117083
f13a1,1,1,0.489218380842196,0.489218380842196,0.8196542026128145,0.12473814731390598,1.0,0,70.44145873320538
prkca,1,1,0.4887521120730835,0.4887521120730835,0.8196542026128145,0.11715992101187904,1.0,0,70.42226487523993
gpr146,1,1,0.48774540061009775,0.48774540061009775,0.7280004351846168,0.6731725277842772,1.0,0,70.40307101727447
hsd3b1,1,1,0.48770844553921344,0.48770844553921344,0.8468653944187763,-0.013323142098029294,1.0,0,70.38387715930902
cyb5r3,1,1,0.4876845700271625,0.4876845700271625,0.6995994667070269,0.8609751523148387,1.0,0,70.36468330134358
hmox2,1,1,0.4872287744290398,0.4872287744290398,0.6715092463114405,1.1373951421286277,1.0,0,70.34548944337811
mag,1,1,0.4869168522265843,0.4869168522265843,0.8468653944187763,0.007655113927193005,1.0,0,70.32629558541267
prkd1,1,1,0.4869141077137207,0.4869141077137207,0.569042672639862,2.0814873352775884,1.0,0,70.30710172744722
ptpro,1,1,0.4862653387895862,0.4862653387895862,0.7136194373376664,0.8076991435455635,1.0,0,70.28790786948176
lpar1,1,1,0.4861951613843461,0.4861951613843461,0.7723586828749348,0.2850914359226274,1.0,0,70.26871401151631
csnk2a2,1,1,0.4859235001124513,0.4859235001124513,0.8196542026128145,0.1074935776880231,1.0,0,70.24952015355086
abat,1,1,0.48339586021634595,0.48339586021634595,0.8468653944187763,-0.06980519835231123,1.0,0,70.23032629558541
spata4,1,1,0.4820861439577957,0.4820861439577957,0.7723586828749348,0.38318979094707284,1.0,0,70.21113243761997
fut4,1,1,0.4820744769189431,0.4820744769189431,0.6662262231966227,1.2471334171664405,1.0,0,70.1919385796545
tfrc,1,1,0.48159269949871486,0.48159269949871486,0.7723586828749348,0.3200845117585971,1.0,0,70.17274472168906
gtpbp4,1,1,0.48105068940850004,0.48105068940850004,0.5939345784578957,1.962056602756297,1.0,0,70.15355086372361
foxa1,1,1,0.4809892425972133,0.4809892425972133,0.7280004351846168,0.6458653797157918,1.0,0,70.13435700575816
tuba3c,1,1,0.47990334211226715,0.47990334211226715,0.8196542026128145,0.105065929015879,1.0,0,70.11516314779271
patl2,1,1,0.47970873278392,0.47970873278392,0.7723586828749348,0.3302141259151245,1.0,0,70.09596928982725
klrc2,1,1,0.479214904770608,0.479214904770608,0.7723586828749348,0.4234322481342866,1.0,0,70.0767754318618
