term,perturbagen,cell_line,time,dose,n_up,n_down,k_downNdisUP,k_upNdisDOWN,p_rev_up,p_rev_down,or_rev_up,or_rev_down,reversal_score,mimic_score,net_score,p_combined,directional,fdr,z_vs_null,emp_p,library
SEPSECS,sepsecs,,,,245,244,6,5,0.14732457991342923,0.7450130511964534,1.73109243697479,0.8013233190271817,0.9595609077744766,1.204060032406434,-0.24449912463195755,0.3522674370425002,True,0.7723586828749348,0.45809371440024477,0.23658780406531157,crispr_ko
SERPINA1,serpina1,,,,245,248,8,8,0.028909034181593875,0.2776001312800046,2.3235897435897437,1.3157218858924968,2.0955467502132237,0.8831081970934037,1.2124385531198199,0.04674791062315663,True,0.5039250749424881,2.511187178248971,0.02599133622125958,crispr_ko
SERPINA6,serpina6,,,,247,245,5,5,0.2883343933063069,0.751372626878333,1.419486215538847,0.7945234632710247,0.6642481813904056,0.38493180062719634,0.2793163807632093,0.5480048918126081,True,0.8468653944187763,-0.07563180019671693,0.4288570476507831,crispr_ko
SERPINB2,serpinb2,,,,243,248,8,6,0.028909034181593875,0.5789677607994099,2.3235897435897437,0.9782845918812746,1.776312036201545,0.34263413226807465,1.4336779039334704,0.08519519449681641,True,0.5985610445067374,1.9342269026139027,0.05131622792402533,crispr_ko
SERPINB3,serpinb3,,,,242,247,3,6,0.704997120488287,0.5749059387399741,0.8249544626593807,0.9825394506136762,0.3922158619484326,0.28419578622457464,0.10802007572385797,0.7713440253477832,False,0.9277334219761493,-0.5672820973543936,0.6461179606797735,crispr_ko
SERPINB5,serpinb5,,,,245,247,3,5,0.704997120488287,0.7450130511964534,0.8249544626593807,0.8013233190271817,0.2796487760312159,1.2274751706909586,-0.9478263946597427,0.8634369091225648,False,0.9530678766884607,-0.7707271929772268,0.7867377540819727,crispr_ko
SERPINB8,serpinb8,,,,245,248,2,7,0.8819718628844296,0.42276113431750395,0.5413677666188427,1.1413292589763178,0.4284502152376797,3.2647646587737933,-2.8363144435361134,0.7407092566085154,True,0.9260198238051288,-0.5017949133370012,0.6211262912362546,crispr_ko
SERPINC1,serpinc1,,,,244,246,7,5,0.06889435679056732,0.7417889744853055,2.026286371330927,0.8047659238242318,1.2915359762116037,1.3162329685386973,-0.02469699232709366,0.20308499743182118,True,0.6752004107484808,1.0580799269975643,0.1449516827724092,crispr_ko
SERPINE1,serpine1,,,,243,245,2,7,0.877706900490612,0.4144639673922577,0.5482328733962721,1.1512583461736003,0.4391637073297506,0.837141116453098,-0.3979774091233474,0.7316343753912591,True,0.9248014346238744,-0.482432171507398,0.6041319560146617,crispr_ko
SERPINE2,serpine2,,,,244,242,5,10,0.27984034846445854,0.08930764330548002,1.437930268709749,1.6809116809116809,1.6022010379315552,0.730614288968771,0.8715867489627842,0.11719203879664572,True,0.6045674769817553,1.619552072014887,0.0773075641452849,crispr_ko
SERPINF1,serpinf1,,,,249,247,7,2,0.07007795351931112,0.9878908938643924,2.017620865139949,0.30724627736224525,1.15970960709052,0.6699627193418964,0.4897468877486235,0.25409464515832325,True,0.7082038986979576,0.819827083789265,0.17660779740086638,crispr_ko
SERPING1,serping1,,,,245,242,5,5,0.27984034846445854,0.7450130511964534,1.437930268709749,0.8013233190271817,0.680925786250938,1.3411490724651638,-0.6602232862142258,0.5353657160107268,True,0.8468653944187763,-0.045489979539601606,0.4098633788737088,crispr_ko
SERPINI1,serpini1,,,,247,247,10,10,0.0033060329773733415,0.09492377652678702,2.9881988396624473,1.6590791324302316,3.5033178104723306,0.7570855672448064,2.7462322432275244,0.0028453181248632563,True,0.30499830992668386,5.05548434678451,0.0023325558147284237,crispr_ko
SET,set,,,,246,248,4,8,0.4928813251334861,0.28124691667442103,1.1081477856618547,1.3100474972597735,0.8581698666419648,0.8772992089043022,-0.019129342262337423,0.41253841377132117,True,0.7728799899444753,0.2748473427772625,0.3078973675441519,crispr_ko
SETBP1,setbp1,,,,243,243,3,5,0.6944338786519011,0.7385353131377566,0.8390740740740741,0.8082374580733581,0.2899978338463969,1.6813802109569804,-1.3913823771105835,0.855326115599952,False,0.9530678766884607,-0.7520231016377379,0.7564145284905032,crispr_ko
SETD1A,setd1a,,,,247,245,6,6,0.14932294750801353,0.5950196039645776,1.7236591860022823,0.9616182572614108,1.051342171499566,0.06103368681734138,0.9903084846822248,0.3039387849120733,True,0.7280004351846168,0.623972113248264,0.22092635788070644,crispr_ko
SETD1B,setd1b,,,,246,246,7,6,0.06889435679056732,0.5910364771040002,2.026286371330927,0.9657327586206896,1.3902020650159717,0.23958278761212962,1.150619277403842,0.17106323053232644,True,0.6662262231966227,1.2364014293086185,0.1072975674775075,crispr_ko
SETD2,setd2,,,,244,246,3,10,0.7023824181516177,0.08930764330548002,0.8284407864654778,1.6809116809116809,1.202537738970175,0.17870113774438,1.0238366012257951,0.23641885802280554,True,0.6995994667070269,0.8972313562247398,0.1586137954015328,crispr_ko
SETD7,setd7,,,,246,249,7,10,0.07248169220710636,0.09302882415169778,2.000504700018926,1.666294974724948,2.171154144199539,1.039801369389942,1.131352774809597,0.040452378181675616,True,0.5039250749424881,2.6478341685659386,0.020993002332555816,crispr_ko
SETD8,setd8,,,,243,248,4,6,0.4928813251334861,0.5789677607994099,1.1081477856618547,0.9782845918812746,0.5446032554159935,1.2054626569461417,-0.6608594015301482,0.64320551268411,True,0.8671174995425561,-0.2918688397124408,0.5328223925358214,crispr_ko
SETDB1,setdb1,,,,246,248,6,7,0.15539173907166653,0.42690590219826335,1.7017280240420736,1.1364270318245213,1.1782399136695623,0.07709067161100502,1.1011492420585571,0.24631154138731917,True,0.6995994667070269,0.8533173350752059,0.17260913028990338,crispr_ko
SETDB2,setdb2,,,,245,247,9,8,0.010203697797422523,0.2776001312800046,2.6570256009380495,1.3157218858924968,2.5478227451917013,0.7655722761436672,1.782250469048034,0.019449912643120668,True,0.4470094964147599,3.3285960353457624,0.010329890036654448,crispr_ko
SF3A2,sf3a2,,,,241,247,7,9,0.07007795351931112,0.15541455053935388,2.017620865139949,1.519537720222858,1.9629269125448103,0.21996172000700304,1.7429651925378074,0.06011694755726586,True,0.5544715702763731,2.271500280999299,0.033988670443185605,crispr_ko
SF3B1,sf3b1,,,,243,248,4,6,0.4928813251334861,0.5789677607994099,1.1081477856618547,0.9782845918812746,0.5446032554159935,1.088461962173478,-0.5438587067574844,0.64320551268411,True,0.8671174995425561,-0.2918688397124408,0.5328223925358214,crispr_ko
SFMBT1,sfmbt1,,,,247,245,2,8,0.877706900490612,0.28490661056783073,0.5482328733962721,1.3044205930507549,0.6019479611191401,0.9055217873093218,-0.3035738261901817,0.5966629953002274,True,0.8671174995425561,-0.18822842795105285,0.4641786071309563,crispr_ko
SFRP1,sfrp1,,,,244,243,7,4,0.06541660848233166,0.868492433612301,2.0527235088627247,0.6383190883190883,1.245545936397065,0.8866658268439984,0.3588801095530665,0.21975450089397133,True,0.6995994667070269,0.9749610652847578,0.15028323892035989,crispr_ko
SFTPD,sftpd,,,,238,246,5,4,0.2911767321243638,0.8556059050690163,1.4134402396031573,0.65512455256045,0.6035695591130276,1.773751239859212,-1.1701816807461842,0.5953695167378275,True,0.8671174995425561,-0.18529767642417352,0.46117960679773407,crispr_ko
SFXN1,sfxn1,,,,249,244,6,12,0.14732457991342923,0.02375392016541116,1.73109243697479,2.0085134983757142,2.455989496076578,1.0372117232382756,1.4187777728383022,0.023289850890715474,True,0.4563409881293573,3.162623682101036,0.012662445851382872,crispr_ko
SGF29,sgf29,,,,248,245,9,4,0.009705747078829197,0.8765269002713834,2.680134016554986,0.6275746111811685,2.0702057811493235,1.0840041079593976,0.9862016731899259,0.04906038920152591,True,0.5130619992249006,2.4653878592706704,0.026657780739753417,crispr_ko
SGK1,sgk1,,,,246,246,3,6,0.7023824181516177,0.5910364771040002,0.8284407864654778,0.9657327586206896,0.3818120829702859,1.5314841909599053,-1.1496721079896193,0.7801003578526208,False,0.9277334219761493,-0.5860850875162288,0.6731089636787737,crispr_ko
SGK2,sgk2,,,,246,243,3,5,0.6944338786519011,0.7482075859286619,0.8390740740740741,0.7979092835645468,0.28434699271336716,1.370955886920054,-1.086608894206687,0.8597673999250963,False,0.9530678766884607,-0.7622359973993296,0.7687437520826391,crispr_ko
SGK3,sgk3,,,,248,250,2,8,0.8847389495220565,0.28857881296030236,0.5368833017077799,1.298840579710145,0.5929204103838491,2.0954362704661995,-1.5025158600823505,0.6038882581398077,True,0.8671174995425561,-0.20454412900714938,0.4771742752415861,crispr_ko
SGK494,sgk494,,,,242,246,3,10,0.7023824181516177,0.08567816902733004,0.8284407864654778,1.6957803992740472,1.2205561912121121,1.3944682655358744,-0.17391207432376232,0.2293075258304515,True,0.6995994667070269,0.9297965213390984,0.1526157947350883,crispr_ko
SGPL1,sgpl1,,,,242,247,7,8,0.07007795351931112,0.2667412106883918,2.017620865139949,1.3330360460795243,1.7283284712988474,1.0226249917766763,0.705703479522171,0.09308249710608384,True,0.6045674769817553,1.8475050969421023,0.05398200599800067,crispr_ko
SGPP2,sgpp2,,,,243,244,6,5,0.14732457991342923,0.7385353131377566,1.73109243697479,0.8082374580733581,0.9633535226165556,0.38271741171899804,0.5806361108975575,0.350154711909538,True,0.7723586828749348,0.4649481948455748,0.23458847050983006,crispr_ko
SH2B3,sh2b3,,,,247,244,6,13,0.14732457991342923,0.009707154810802946,1.73109243697479,2.214320987654321,2.8446328327369748,0.14074648117743654,2.703886351559538,0.010797287003745834,True,0.3966232793365264,3.8650277653709777,0.005998000666444518,crispr_ko
SH2D1A,sh2d1a,,,,245,241,4,8,0.470593179914512,0.2776001312800046,1.1417595566471441,1.3157218858924968,0.883934703974663,1.3047892688344724,-0.42085456485980943,0.39652621772424795,True,0.7723586828749348,0.32141272867267745,0.28923692102632453,crispr_ko
